"[run number]","file-name","initial-meetings-pct","alpha","iterations-multiplier","lambda","threshold","[step]","res-ari","res-p","res-r","res-s","length (remove-duplicates [label-id] of turtles)"
"104","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.2447599083194695","0.4356325093526905","0.3946354235049934","0.1263465558236086","10"
"106","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19250324341060887","0.3683428599072928","0.3554339840793051","0.11098796434472674","8"
"107","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.17207851561871645","0.3476899567204479","0.2957759726867468","-0.07680380945020265","11"
"108","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19066645479170735","0.3169377565592781","0.3705558227877725","0.1167131531740085","5"
"109","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.18805107801509394","0.35694462237243546","0.33171300123023445","0.07027004954966508","10"
"110","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.204046557390317","0.34790274834726514","0.3571357222943807","0.048129200979750694","7"
"112","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.1820464125766478","0.34938198727197856","0.32828152128712945","0.03366144899245424","8"
"111","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19219244976587982","0.3461659505381399","0.33754511032689427","0.14908787590670425","7"
"113","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.15551920261157315","0.34802881202571345","0.313444091779926","0.04803094419286972","9"
"114","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19898358777403177","0.3092647242498976","0.3065964674932373","0.14840373035577117","7"
"115","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.182045132608951","0.34182494483646","0.3356510843946406","0.04622005796722852","8"
"116","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.17832812358173392","0.3042602239369418","0.31468795324666554","0.07723169273960188","7"
"117","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.19155983631475487","0.3490246149161431","0.3233891199861319","-0.054334689860775415","9"
"118","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.15025034037160034","0.28124718370653023","0.2921699216179425","0.02434025766352572","7"
"119","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.16163818574596955","0.30344506681666894","0.3119143799056401","0.010361075294529102","7"
"120","glass.csv","0.5","0.1","75","0.9995","0.01","16050","0.21442650033896715","0.41652581844417313","0.3583151919950601","0.0628274315845336","11"
"122","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.18029655812972087","0.2997761733452272","0.3491973371150416","-0.014537971443558936","6"
"121","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.19144592325400556","0.31284672332954905","0.3297697664331855","0.027489148648367122","6"
"123","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.14502461128093347","0.290169783109596","0.282750657392556","0.03032380846740883","8"
"124","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.20129684727306585","0.3277567773981896","0.3455421593255006","0.10620924170576977","6"
"125","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1688296388267873","0.2995292939238579","0.3216653222607246","0.044960892028649634","6"
"126","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1841882529881056","0.2999049353669334","0.3415825476948464","0.04418244541773718","5"
"127","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.16114309374745797","0.28671711081036516","0.3058292195876628","0.13183770924863006","6"
"128","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.19564209748428668","0.3297731251773982","0.3319441401451364","0.08367104176272566","7"
"130","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.21251342232223344","0.34522649056826243","0.35330839171232153","0.06902697995644422","7"
"129","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.18417079128226477","0.3503494689249709","0.347151157961157","0.09304771972386991","7"
"131","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.14608803825384004","0.2762198480830188","0.2917403826258068","0.0785284132088861","6"
"132","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.20213662745675937","0.32049317529392696","0.3247533910992171","0.18940992501202036","6"
"133","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.2149235607725011","0.3704507945869059","0.35834113237854776","0.1601937089749318","7"
"134","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1658243676266984","0.2703100069852515","0.29888527678792387","0.14076478243451018","5"
"137","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1785751322133883","0.3087712971304811","0.3221728304306242","0.0418903081801265","6"
"135","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.15428945505943","0.28514531309706237","0.31497387760930035","0.06709807478145259","6"
"138","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.16506183577157313","0.29292416117621745","0.30205786123217465","0.04199930647075367","6"
"139","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.16667593870936437","0.2768662965739733","0.3207554314754254","0.12826252630412435","5"
"136","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1924720374279976","0.3221798785759904","0.3408074794398599","-0.025155493098874097","6"
"140","glass.csv","0.5","0.1","75","0.9995","0.02","16050","0.1332784190591151","0.2756415157986185","0.30633440696564535","-0.005200039674852064","6"
"141","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.1431640309050894","0.2253849889013645","0.29655694519415743","0.0773675751832955","4"
"142","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.14214578479984996","0.25247462905734785","0.29196088408692616","-0.010122997277271013","6"
"143","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.16708212041183484","0.28416741555461533","0.3225081441472785","0.09835321512071189","5"
"144","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.15230159673234114","0.24566299890734253","0.32089548407825974","0.06392222826213217","4"
"146","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.14395814310343277","0.2765116365750221","0.3098088446289968","0.10771050103437065","5"
"145","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.16268783926589506","0.2814769292655448","0.31848450979954956","0.12757780606280328","5"
"147","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.22981858628246693","0.32795752166332315","0.37507720619453594","0.20869373636330468","5"
"148","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.18587712538853043","0.33874380275540245","0.3227027977483986","0.09640869413787556","7"
"149","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.16996963306121357","0.2934562672330997","0.32326068662986457","0.1718108127076328","5"
"150","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.16123829624504177","0.28367772312552336","0.3120526588485491","0.10978729457315603","5"
"151","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.16159763909629446","0.2811933906349374","0.3169989011960043","0.10889183270877055","5"
"152","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.17170210279401016","0.30083113303328574","0.33627430517252377","0.10069824469145168","5"
"153","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.18548243912817428","0.31563832406843406","0.3392823355509703","0.11728537584604899","5"
"155","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.1323169855505752","0.2068031664468375","0.2630846524448979","0.14677092538205344","4"
"154","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.17528209510460396","0.28221235183553267","0.32204477616520627","0.13954299610204896","5"
